ZONE I = 21,J = 21,F=POINT
-0.2	0.1	-0.243	-0.234	-0.242	-0.231	0.432	0.396	0.528	0.594	0
-0.2	0.2	-0.24	-0.224	-0.24	-0.216	0.384	0.384	0.576	0.576	0
-0.2	0.3	-0.231	-0.21	-0.234	-0.195	0.336	0.364	0.624	0.546	0
-0.2	0.4	-0.216	-0.192	-0.224	-0.168	0.288	0.336	0.672	0.504	0
-0.2	0.5	-0.195	-0.17	-0.21	-0.135	0.24	0.3	0.72	0.45	0
-0.2	0.6	-0.168	-0.144	-0.192	-0.096	0.192	0.256	0.768	0.384	0
-0.2	0.7	-0.135	-0.114	-0.17	-0.051	0.144	0.204	0.816	0.306	0
-0.2	0.8	-0.096	-0.08	-0.144	0	0.096	0.144	0.864	0.216	0
-0.2	0.9	-0.051	-0.042	-0.114	0.057	0.048	0.076	0.912	0.114	0
-0.2	1	-0	-0	-0.08	0.12	0	0	0.96	0	0
-0.1	-1	0.055	-0.045	-0	-0	0.99	0	0	0	0
-0.1	-0.9	0	-0.0855	-0.045	-0.0495	0.9405	0.0855	0.0495	0.1045	0
-0.1	-0.8	-0.0495	-0.1215	-0.0855	-0.0935	0.891	0.162	0.099	0.198	0
-0.1	-0.7	-0.0935	-0.153	-0.1215	-0.132	0.8415	0.2295	0.1485	0.2805	0
-0.1	-0.6	-0.132	-0.18	-0.153	-0.165	0.792	0.288	0.198	0.352	0
-0.1	-0.5	-0.165	-0.2025	-0.18	-0.1925	0.7425	0.3375	0.2475	0.4125	0
-0.1	-0.4	-0.1925	-0.2205	-0.2025	-0.2145	0.693	0.378	0.297	0.462	0
-0.1	-0.3	-0.2145	-0.234	-0.2205	-0.231	0.6435	0.4095	0.3465	0.5005	0
-0.1	-0.2	-0.231	-0.243	-0.234	-0.242	0.594	0.432	0.396	0.528	0
-0.1	-0.1	-0.242	-0.2475	-0.243	-0.2475	0.5445	0.4455	0.4455	0.5445	0
-0.1	0	-0.2475	-0.2475	-0.2475	-0.2475	0.495	0.45	0.495	0.55	0
-0.1	0.1	-0.2475	-0.243	-0.2475	-0.242	0.4455	0.4455	0.5445	0.5445	0
-0.1	0.2	-0.242	-0.234	-0.243	-0.231	0.396	0.432	0.594	0.528	0
-0.1	0.3	-0.231	-0.2205	-0.234	-0.2145	0.3465	0.4095	0.6435	0.5005	0
-0.1	0.4	-0.2145	-0.2025	-0.2205	-0.1925	0.297	0.378	0.693	0.462	0
-0.1	0.5	-0.1925	-0.18	-0.2025	-0.165	0.2475	0.3375	0.7425	0.4125	0
